Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,humidity ,,,,,,,
83374,potato,180,60,90,5.12,556.2,28.54545455,78.95371989,,,,,,,
42556,sweetpotato,90,20,120,5.02,1603.2375,22.89090909,81.53893093,,,,,,,
80342,ragi,50,40,20,5.6,664.94,22.03333333,80.86078808,,,,,,,
26956,rapeseed,50,40,20,5.02,199.2125,21.3,67.94262421,,,,,,,
69016,coriander,10,20,20,6.4,942.8,28.99454545,85.21199775,,,,,,,
47534,wheat,60,30,30,6.5,75.32,22.676,69.69871028,,,,,,,
70294,rapeseed,50,40,20,4.92,169.82,14.6,67.94262421,,,,,,,
6293,wheat,60,30,30,6.7,15.34,27.276,69.69871028,,,,,,,
73677,horsegram,20,60,20,5.9,199.2125,21.3,53.04408395,,,,,,,
54329,coriander,10,20,20,6.54,884.5,27.65454545,85.21199775,,,,,,,
27242,rice,80,40,40,5.46,157.31,25.83333333,82.27282154,,,,,,,
72032,soyabean,20,60,20,5.62,1151.02,28.03333333,48.43839821,,,,,,,
42834,potato,180,60,90,5.04,1603.2375,22.89090909,78.95371989,,,,,,,
64329,jute,80,40,40,5.38,840.46,33.58333333,79.63986421,,,,,,,
8027,sunflower,50,60,30,5.34,607.48,26.36666667,50.59023438,,,,,,,
98959,maize,80,40,20,5.66,34.81,34.66666667,65.09224945,,,,,,,
35792,soyabean,20,60,20,5.54,1011.49,30.43,48.43839821,,,,,,,
50011,moong,20,40,20,5.5,1151.02,28.03333333,85.49997454,,,,,,,
64539,horsegram,20,60,20,6.02,1151.02,28.03333333,53.04408395,,,,,,,
6392,barley,70,40,45,5.64,41.3,21.704,83.67990891,,,,,,,
41600,banana,100,75,50,6.5,1299.26,26.51818182,80.35812258,,,,,,,
94815,potato,180,60,90,5.1,664.94,22.03333333,78.95371989,,,,,,,
53189,maize,80,40,20,5.36,1145.22,28.5,65.09224945,,,,,,,
87660,jowar,80,40,40,5.58,199.2125,21.3,83.6912729,,,,,,,
94936,wheat,60,30,30,6.3,122.42,18.58,69.69871028,,,,,,,
87215,onion,120,60,65,5.92,15.34,27.276,81.80738171,,,,,,,
7876,wheat,60,30,30,6.7,70.11,25.6,69.69871028,,,,,,,
16736,wheat,60,30,30,7,75.32,22.676,69.69871028,,,,,,,
87944,jowar,80,40,40,5.44,1246.715,22.6,83.6912729,,,,,,,
51725,soyabean,20,60,20,5.5,1011.49,30.43,48.43839821,,,,,,,
74494,maize,80,40,20,5.36,1011.49,30.43,65.09224945,,,,,,,
6439,wheat,60,30,30,6.8,41.3,21.704,69.69871028,,,,,,,
15346,cotton,120,40,20,5.54,1145.22,28.5,79.84347425,,,,,,,
65598,soyabean,20,60,20,5.38,1246.715,22.6,48.43839821,,,,,,,
40287,bottlegourd,100,50,50,6.32,1037.32,28.08181818,83.0374589,,,,,,,
70397,soyabean,20,60,20,5.44,1166.94,28.33333333,48.43839821,,,,,,,
82264,wheat,60,30,30,6.3,70.11,25.6,69.69871028,,,,,,,
31266,potato,180,60,90,5.06,1501.98,25.81818182,78.95371989,,,,,,,
68320,sweetpotato,90,20,120,4.98,556.2,28.54545455,81.53893093,,,,,,,
51808,rice,80,40,40,5.32,1011.49,30.43,82.27282154,,,,,,,
34251,horsegram,20,60,20,5.82,1246.715,22.6,53.04408395,,,,,,,
85223,wheat,60,30,30,6.7,169.82,14.6,69.69871028,,,,,,,
45518,sunflower,50,60,30,5.4,1145.22,28.5,50.59023438,,,,,,,
3153,moong,20,40,20,5.42,884.5,27.65454545,85.49997454,,,,,,,
11712,rice,80,40,40,5.5,840.46,33.58333333,82.27282154,,,,,,,
11317,rice,80,40,40,5.32,1712.66,11.2,82.27282154,,,,,,,
83478,rapeseed,50,40,20,4.84,19.38,22.766,67.94262421,,,,,,,
42161,barley,70,40,45,5.5,41.3,21.704,83.67990891,,,,,,,
24606,moong,20,40,20,5.56,182.5,29.2,85.49997454,,,,,,,
88040,ragi,50,40,20,5.52,199.2125,21.3,80.86078808,,,,,,,
34363,grapes,20,125,200,4.16,1603.2375,22.89090909,81.87522752,,,,,,,
54517,coriander,10,20,20,6.52,884.5,27.65454545,85.21199775,,,,,,,
9188,maize,80,40,20,5.58,510.05,33.37333333,65.09224945,,,,,,,
28866,garlic,50,10,60,5.48,1426.3,26.73636364,87.04405082,,,,,,,
2376,maize,80,40,20,5.56,702.459,27.23333333,65.09224945,,,,,,,
70881,potato,180,60,90,5.14,2169.32,23.73636364,78.95371989,,,,,,,
48013,jowar,80,40,40,5.56,579.75,34.01,83.6912729,,,,,,,
6717,jowar,80,40,40,5.38,1246.715,22.6,83.6912729,,,,,,,
92174,jowar,80,40,40,5.58,579.75,34.01,83.6912729,,,,,,,
70070,onion,120,60,65,5.94,75.32,22.676,81.80738171,,,,,,,
89409,rice,80,40,40,5.38,423.745,22.07,82.27282154,,,,,,,
61785,sunflower,50,60,30,5.32,942.8,28.99454545,50.59023438,,,,,,,
30017,rice,80,40,40,5.58,98.94,25.574,82.27282154,,,,,,,
50950,jowar,80,40,40,5.44,199.2125,21.3,83.6912729,,,,,,,
15039,turmeric,25,60,100,5.18,1145.22,28.5,80.86305427,,,,,,,
62940,soyabean,20,60,20,5.44,1110.78,25.66666667,48.43839821,,,,,,,
29453,maize,80,40,20,5.38,510.05,33.37333333,65.09224945,,,,,,,
29719,potato,180,60,90,5,556.2,28.54545455,78.95371989,,,,,,,
30320,moong,20,40,20,5.62,579.75,34.01,85.49997454,,,,,,,
22565,coriander,10,20,20,6.32,556.2,28.54545455,85.21199775,,,,,,,
63557,maize,80,40,20,5.56,1712.66,11.2,65.09224945,,,,,,,
27824,barley,70,40,45,5.6,73.47,23.562,83.67990891,,,,,,,
84049,sunflower,50,60,30,5.64,942.8,28.99454545,50.59023438,,,,,,,
59034,turmeric,25,60,100,5.1,1603.2375,22.89090909,80.86305427,,,,,,,
71862,barley,70,40,45,5.64,87.2,23.106,83.67990891,,,,,,,
4634,rice,80,40,40,5.66,182.5,29.2,82.27282154,,,,,,,
82480,rice,80,40,40,5.62,235.4251,26.64666667,82.27282154,,,,,,,
79223,moong,20,40,20,5.42,98.98,34.92333333,85.49997454,,,,,,,
35112,banana,100,75,50,6.58,1111.68,28.64818182,80.35812258,,,,,,,
18308,rice,80,40,40,5.46,127.68,20.8,82.27282154,,,,,,,
30658,jowar,80,40,40,5.38,579.75,34.01,83.6912729,,,,,,,
13931,garlic,50,10,60,5.36,1111.68,28.64818182,87.04405082,,,,,,,
8615,rice,80,40,40,5.68,167.38,23.56,82.27282154,,,,,,,
6479,rapeseed,50,40,20,4.98,240.1,10.38,67.94262421,,,,,,,
95138,onion,120,60,65,5.94,1246.715,22.6,81.80738171,,,,,,,
80181,maize,80,40,20,5.58,331.88,35.34666667,65.09224945,,,,,,,
41879,cotton,120,40,20,5.64,790.98,30.61666667,79.84347425,,,,,,,
54995,onion,120,60,65,6.14,689.88,29.03727273,81.80738171,,,,,,,
25329,onion,120,60,65,5.86,2169.32,23.73636364,81.80738171,,,,,,,
25148,cotton,120,40,20,5.48,1543.76,27.33333333,79.84347425,,,,,,,
68506,rapeseed,50,40,20,5.16,140.52,12.5,67.94262421,,,,,,,
72946,maize,80,40,20,5.58,976.06,25.66666667,65.09224945,,,,,,,
47603,wheat,60,30,30,6.6,75.32,22.676,69.69871028,,,,,,,
47694,onion,120,60,65,5.94,75.32,22.676,81.80738171,,,,,,,
65974,soyabean,20,60,20,5.6,1246.715,22.6,48.43839821,,,,,,,
5781,maize,80,40,20,5.54,87.2,23.106,65.09224945,,,,,,,
70606,jowar,80,40,40,5.68,288.3,25.46,83.6912729,,,,,,,
14885,jute,80,40,40,5.5,1145.22,28.5,79.63986421,,,,,,,
7057,maize,80,40,20,5.38,157.31,25.83333333,65.09224945,,,,,,,
9981,maize,80,40,20,5.48,34.81,34.66666667,65.09224945,,,,,,,
70349,rice,80,40,40,5.66,1166.94,28.33333333,82.27282154,,,,,,,
45841,maize,80,40,20,5.66,411.52,34.73,65.09224945,,,,,,,
19663,rapeseed,50,40,20,5.1,41.3,21.704,67.94262421,,,,,,,
13645,jowar,80,40,40,5.58,1011.49,30.43,83.6912729,,,,,,,
17976,onion,120,60,65,6.06,654.34,29.26666667,81.80738171,,,,,,,
74114,soyabean,20,60,20,5.36,1011.49,30.43,48.43839821,,,,,,,
17599,wheat,60,30,30,7,152.54,22.28,69.69871028,,,,,,,
84623,moong,20,40,20,5.66,579.75,34.01,85.49997454,,,,,,,
98872,moong,20,40,20,5.66,34.81,34.66666667,85.49997454,,,,,,,
76645,maize,80,40,20,5.46,1220.22,27.26666667,65.09224945,,,,,,,
80025,jowar,80,40,40,5.58,15.34,27.276,83.6912729,,,,,,,
18520,rice,80,40,40,5.38,840.46,33.58333333,82.27282154,,,,,,,
64164,rapeseed,50,40,20,4.9,87.2,23.106,67.94262421,,,,,,,
33244,sunflower,50,60,30,5.38,1151.02,28.03333333,50.59023438,,,,,,,
26767,rice,80,40,40,5.66,664.94,22.03333333,82.27282154,,,,,,,
91607,onion,120,60,65,6.16,34.81,34.66666667,81.80738171,,,,,,,
26053,banana,100,75,50,6.62,1299.26,26.51818182,80.35812258,,,,,,,
55979,turmeric,25,60,100,5.18,1501.98,25.81818182,80.86305427,,,,,,,
42122,maize,80,40,20,5.52,331.88,35.34666667,65.09224945,,,,,,,
34147,jowar,80,40,40,5.56,1246.715,22.6,83.6912729,,,,,,,
78219,maize,80,40,20,5.52,288.3,25.46,65.09224945,,,,,,,
1452,wheat,60,30,30,6.11,41.3,21.704,69.69871028,,,,,,,
82593,maize,80,40,20,5.5,70.598,18.92,65.09224945,,,,,,,
87224,maize,80,40,20,5.44,790.98,30.61666667,65.09224945,,,,,,,
37255,sweetpotato,90,20,120,4.9,556.2,28.54545455,81.53893093,,,,,,,
66447,jute,80,40,40,5.64,1011.49,30.43,79.63986421,,,,,,,
51403,turmeric,25,60,100,5.18,1603.2375,22.89090909,80.86305427,,,,,,,
10696,jowar,80,40,40,5.64,579.75,34.01,83.6912729,,,,,,,
14729,rice,80,40,40,5.44,423.745,22.07,82.27282154,,,,,,,
9209,wheat,60,30,30,6.8,19.38,22.766,69.69871028,,,,,,,
81624,coriander,10,20,20,6.52,1111.68,28.64818182,85.21199775,,,,,,,
10867,soyabean,20,60,20,5.58,1166.94,28.33333333,48.43839821,,,,,,,
74061,coriander,10,20,20,6.64,1111.68,28.64818182,85.21199775,,,,,,,
69424,wheat,60,30,30,6.9,75.32,22.676,69.69871028,,,,,,,
35684,sweetpotato,90,20,120,5.1,1111.68,28.64818182,81.53893093,,,,,,,
32055,papaya,50,50,50,5.94,2169.32,23.73636364,92.40338768,,,,,,,
41268,moong,20,40,20,5.34,840.46,33.58333333,85.49997454,,,,,,,
5709,rice,80,40,40,5.54,87.2,23.106,82.27282154,,,,,,,
11504,cotton,120,40,20,5.5,1543.76,27.33333333,79.84347425,,,,,,,
91430,maize,80,40,20,5.42,34.81,34.66666667,65.09224945,,,,,,,
72633,barley,70,40,45,5.54,240.1,10.38,83.67990891,,,,,,,
78773,wheat,60,30,30,6.1,127.68,20.8,69.69871028,,,,,,,
4940,rice,80,40,40,5.48,654.34,29.26666667,82.27282154,,,,,,,
72748,onion,120,60,65,5.92,293.36,14.7,81.80738171,,,,,,,
58723,coriander,10,20,20,6.4,1603.2375,22.89090909,85.21199775,,,,,,,
43257,rice,80,40,40,5.46,330,29.33333333,82.27282154,,,,,,,
54778,jute,80,40,40,5.4,1220.22,27.26666667,79.63986421,,,,,,,
50339,moong,20,40,20,5.4,790.98,30.61666667,85.49997454,,,,,,,
44182,sunflower,50,60,30,5.38,1011.49,30.43,50.59023438,,,,,,,
74726,soyabean,20,60,20,5.46,607.48,26.36666667,48.43839821,,,,,,,
15872,barley,70,40,45,5.6,19.38,22.766,83.67990891,,,,,,,
72570,turmeric,25,60,100,4.9,664.94,22.03333333,80.86305427,,,,,,,
12514,potato,180,60,90,5.08,421.14,28.50727273,78.95371989,,,,,,,
69808,potato,180,60,90,4.84,75.32,22.676,78.95371989,,,,,,,
24954,moong,20,40,20,5.52,288.3,25.46,85.49997454,,,,,,,
35741,cabbage,100,65,70,6.48,1111.68,28.64818182,82.58697797,,,,,,,
27614,banana,100,75,50,6.46,2817.86,27.90909091,80.35812258,,,,,,,
97491,horsegram,20,60,20,6,167.38,23.56,53.04408395,,,,,,,
84559,sweetpotato,90,20,120,4.84,579.75,34.01,81.53893093,,,,,,,
45787,wheat,60,30,30,6.7,66.52,20.312,69.69871028,,,,,,,
1543,horsegram,20,60,20,6.14,199.2125,21.3,53.04408395,,,,,,,
43380,turmeric,25,60,100,4.94,2817.86,27.90909091,80.86305427,,,,,,,
21193,maize,80,40,20,5.46,1011.49,30.43,65.09224945,,,,,,,
10299,wheat,60,30,30,6.12,75.32,22.676,69.69871028,,,,,,,
49462,potato,180,60,90,5.08,1026.64,29.18636364,78.95371989,,,,,,,
68554,onion,120,60,65,6.06,884.5,27.65454545,81.80738171,,,,,,,
36034,rice,80,40,40,5.48,607.48,26.36666667,82.27282154,,,,,,,
86077,potato,180,60,90,5.1,2169.32,23.73636364,78.95371989,,,,,,,
41276,maize,80,40,20,5.58,98.98,34.92333333,65.09224945,,,,,,,
48254,moong,20,40,20,5.34,579.75,34.01,85.49997454,,,,,,,
99701,maize,80,40,20,5.32,182.5,29.2,65.09224945,,,,,,,
9689,sweetpotato,90,20,120,5.12,884.5,27.65454545,81.53893093,,,,,,,
9937,sunflower,50,60,30,5.62,75.32,22.676,50.59023438,,,,,,,
87009,turmeric,25,60,100,4.92,1299.26,26.51818182,80.86305427,,,,,,,
3607,jowar,80,40,40,5.46,770.44,28.68,83.6912729,,,,,,,
27750,rapeseed,50,40,20,5.18,73.47,23.562,67.94262421,,,,,,,
55079,jowar,80,40,40,5.42,579.75,34.01,83.6912729,,,,,,,
56427,rice,80,40,40,5.6,1543.76,27.33333333,82.27282154,,,,,,,
54358,coriander,10,20,20,6.44,884.5,27.65454545,85.21199775,,,,,,,
52937,rapeseed,50,40,20,5.08,70.598,18.92,67.94262421,,,,,,,
29359,cotton,120,40,20,5.62,411.52,34.73,79.84347425,,,,,,,
55932,rapeseed,50,40,20,4.82,152.54,22.28,67.94262421,,,,,,,
40418,rice,80,40,40,5.56,497.88,25.03333333,82.27282154,,,,,,,
10154,barley,70,40,45,5.36,75.32,22.676,83.67990891,,,,,,,
41823,wheat,60,30,30,6.11,94.02,22.38,69.69871028,,,,,,,
15190,wheat,60,30,30,6.11,167.38,23.56,69.69871028,,,,,,,
84090,jowar,80,40,40,5.62,770.44,28.68,83.6912729,,,,,,,
25502,potato,180,60,90,4.88,1026.64,29.18636364,78.95371989,,,,,,,
7167,jowar,80,40,40,5.38,199.2125,21.3,83.6912729,,,,,,,
17293,onion,120,60,65,5.98,689.88,29.03727273,81.80738171,,,,,,,
60801,rice,80,40,40,5.6,167.38,23.56,82.27282154,,,,,,,
22583,maize,80,40,20,5.46,510.05,33.37333333,65.09224945,,,,,,,
39327,maize,80,40,20,5.36,579.75,34.01,65.09224945,,,,,,,
43713,maize,80,40,20,5.5,1011.49,30.43,65.09224945,,,,,,,
78051,barley,70,40,45,5.46,152.54,22.28,83.67990891,,,,,,,
68166,sweetpotato,90,20,120,5.02,556.2,28.54545455,81.53893093,,,,,,,
17919,banana,100,75,50,6.58,1037.32,28.08181818,80.35812258,,,,,,,
76651,cotton,120,40,20,5.58,1220.22,27.26666667,79.84347425,,,,,,,
14607,rapeseed,50,40,20,4.92,40.023,23.14,67.94262421,,,,,,,
97726,soyabean,20,60,20,5.44,510.05,33.37333333,48.43839821,,,,,,,
57904,wheat,60,30,30,6.12,15.34,27.276,69.69871028,,,,,,,
793,onion,120,60,65,6.02,1026.64,29.18636364,81.80738171,,,,,,,
61242,moong,20,40,20,5.42,510.05,33.37333333,85.49997454,,,,,,,
90220,cotton,120,40,20,5.48,510.05,33.37333333,79.84347425,,,,,,,
4613,soyabean,20,60,20,5.44,1166.94,28.33333333,48.43839821,,,,,,,
13858,onion,120,60,65,6.02,1111.68,28.64818182,81.80738171,,,,,,,
90246,rice,80,40,40,5.34,510.05,33.37333333,82.27282154,,,,,,,
19922,rapeseed,50,40,20,5.16,293.36,14.7,67.94262421,,,,,,,
9462,wheat,60,30,30,6.11,446.14,25.44,69.69871028,,,,,,,
52782,rice,80,40,40,5.32,423.745,22.07,82.27282154,,,,,,,
42813,soyabean,20,60,20,5.44,1246.715,22.6,48.43839821,,,,,,,
70495,maize,80,40,20,5.4,1166.94,28.33333333,65.09224945,,,,,,,
97896,rapeseed,50,40,20,5.16,19.38,22.766,67.94262421,,,,,,,
8760,wheat,60,30,30,6.9,66.52,20.312,69.69871028,,,,,,,
47260,cucumber,60,60,85,6.4,942.8,28.99454545,86.05565133,,,,,,,
57871,moong,20,40,20,5.68,790.98,30.61666667,85.49997454,,,,,,,
16556,jowar,80,40,40,5.6,770.44,28.68,83.6912729,,,,,,,
85027,maize,80,40,20,5.36,579.75,34.01,65.09224945,,,,,,,
55446,potato,180,60,90,4.86,75.32,22.676,78.95371989,,,,,,,
36456,maize,80,40,20,5.34,235.4251,26.64666667,65.09224945,,,,,,,
26040,cotton,120,40,20,5.68,1151.02,28.03333333,79.84347425,,,,,,,
65100,rapeseed,50,40,20,4.9,41.3,21.704,67.94262421,,,,,,,
98823,moong,20,40,20,5.36,34.81,34.66666667,85.49997454,,,,,,,
15085,horsegram,20,60,20,6.1,167.38,23.56,53.04408395,,,,,,,
23413,horsegram,20,60,20,5.94,98.94,25.574,53.04408395,,,,,,,
66632,coriander,10,20,20,6.5,1111.68,28.64818182,85.21199775,,,,,,,
21967,rice,80,40,40,5.42,1145.22,28.5,82.27282154,,,,,,,
39246,rice,80,40,40,5.48,579.75,34.01,82.27282154,,,,,,,
17088,onion,120,60,65,6.18,689.88,29.03727273,81.80738171,,,,,,,
25097,turmeric,25,60,100,4.9,2169.32,23.73636364,80.86305427,,,,,,,
20424,sunflower,50,60,30,5.6,157.31,25.83333333,50.59023438,,,,,,,
55151,onion,120,60,65,6,689.88,29.03727273,81.80738171,,,,,,,
61759,sunflower,50,60,30,5.4,297.66,29.56666667,50.59023438,,,,,,,
63296,coriander,10,20,20,6.36,1037.32,28.08181818,85.21199775,,,,,,,
57489,sweetpotato,90,20,120,4.98,1026.64,29.18636364,81.53893093,,,,,,,
22729,barley,70,40,45,5.68,19.38,22.766,83.67990891,,,,,,,
62903,horsegram,20,60,20,5.96,1110.78,25.66666667,53.04408395,,,,,,,
17314,rapeseed,50,40,20,5.1,75.32,22.676,67.94262421,,,,,,,
52794,blackpepper,100,60,50,5.12,1050.245,18.77818182,80.74631724,,,,,,,
20299,maize,80,40,20,5.5,199.2125,21.3,65.09224945,,,,,,,
7623,wheat,60,30,30,6.4,73.47,23.562,69.69871028,,,,,,,
52717,rice,80,40,40,5.68,423.745,22.07,82.27282154,,,,,,,
9996,maize,80,40,20,5.4,34.81,34.66666667,65.09224945,,,,,,,
21701,cotton,120,40,20,5.54,423.745,22.07,79.84347425,,,,,,,
8497,wheat,60,30,30,6.6,113.7,30.26666667,69.69871028,,,,,,,
23787,moong,20,40,20,5.62,75.32,22.676,85.49997454,,,,,,,
91664,maize,80,40,20,5.42,34.81,34.66666667,65.09224945,,,,,,,
22001,turmeric,25,60,100,5.04,1426.3,26.73636364,80.86305427,,,,,,,
79326,rice,80,40,40,5.64,87.2,23.106,82.27282154,,,,,,,
5879,jute,80,40,40,5.44,840.46,33.58333333,79.63986421,,,,,,,
21030,garlic,50,10,60,5.34,1111.68,28.64818182,87.04405082,,,,,,,
45444,moong,20,40,20,5.4,1145.22,28.5,85.49997454,,,,,,,
3300,jowar,80,40,40,5.34,884.5,27.65454545,83.6912729,,,,,,,
27049,wheat,60,30,30,6.5,199.2125,21.3,69.69871028,,,,,,,
40650,jute,80,40,40,5.52,1543.76,27.33333333,79.63986421,,,,,,,
93727,maize,80,40,20,5.36,87.2,23.106,65.09224945,,,,,,,
82012,sweetpotato,90,20,120,4.82,1111.68,28.64818182,81.53893093,,,,,,,
79811,rice,80,40,40,5.32,1151.02,28.03333333,82.27282154,,,,,,,
33928,potato,180,60,90,4.92,122.42,18.58,78.95371989,,,,,,,
83307,coriander,10,20,20,6.36,556.2,28.54545455,85.21199775,,,,,,,
87941,sweetpotato,90,20,120,5.18,1603.2375,22.89090909,81.53893093,,,,,,,
70454,barley,70,40,45,5.44,152.54,22.28,83.67990891,,,,,,,
28009,rice,80,40,40,5.4,1011.49,30.43,82.27282154,,,,,,,
74405,maize,80,40,20,5.54,1011.49,30.43,65.09224945,,,,,,,
76209,horsegram,20,60,20,6.06,884.5,27.65454545,53.04408395,,,,,,,
49256,wheat,60,30,30,6.11,127.68,20.8,69.69871028,,,,,,,
4506,potato,180,60,90,4.94,689.88,29.03727273,78.95371989,,,,,,,
88473,potato,180,60,90,4.88,1111.68,28.64818182,78.95371989,,,,,,,
91866,maize,80,40,20,5.4,34.81,34.66666667,65.09224945,,,,,,,
66170,blackpepper,100,60,50,4.96,2817.86,27.90909091,80.74631724,,,,,,,
76350,ragi,50,40,20,5.66,884.5,27.65454545,80.86078808,,,,,,,
30634,cotton,120,40,20,5.44,579.75,34.01,79.84347425,,,,,,,
51103,ragi,50,40,20,5.38,157.31,25.83333333,80.86078808,,,,,,,
3422,jowar,80,40,40,5.38,884.5,27.65454545,83.6912729,,,,,,,
20824,jowar,80,40,40,5.4,1011.49,30.43,83.6912729,,,,,,,
99050,onion,120,60,65,5.9,75.32,22.676,81.80738171,,,,,,,
29333,rapeseed,50,40,20,5.06,66.52,20.312,67.94262421,,,,,,,
69738,jowar,80,40,40,5.68,579.75,34.01,83.6912729,,,,,,,
48335,horsegram,20,60,20,6.1,1110.78,25.66666667,53.04408395,,,,,,,
77498,moong,20,40,20,5.34,34.81,34.66666667,85.49997454,,,,,,,
71799,maize,80,40,20,5.64,840.46,33.58333333,65.09224945,,,,,,,
37709,turmeric,25,60,100,4.82,884.5,27.65454545,80.86305427,,,,,,,
42170,maize,80,40,20,5.38,331.88,35.34666667,65.09224945,,,,,,,
60440,rice,80,40,40,5.54,1145.22,28.5,82.27282154,,,,,,,
3116,jowar,80,40,40,5.5,510.05,33.37333333,83.6912729,,,,,,,
11895,potato,180,60,90,4.98,1026.64,29.18636364,78.95371989,,,,,,,
70973,moong,20,40,20,5.46,127.68,20.8,85.49997454,,,,,,,
17672,rice,80,40,40,5.4,182.5,29.2,82.27282154,,,,,,,
40341,ragi,50,40,20,5.5,288.3,25.46,80.86078808,,,,,,,
38496,banana,100,75,50,6.62,942.8,28.99454545,80.35812258,,,,,,,
61540,sunflower,50,60,30,5.36,297.66,29.56666667,50.59023438,,,,,,,
30528,sunflower,50,60,30,5.62,579.75,34.01,50.59023438,,,,,,,
78966,rapeseed,50,40,20,5.08,127.68,20.8,67.94262421,,,,,,,
51066,horsegram,20,60,20,5.9,199.2125,21.3,53.04408395,,,,,,,
19707,onion,120,60,65,6.04,421.14,28.50727273,81.80738171,,,,,,,
76787,barley,70,40,45,5.42,75.32,22.676,83.67990891,,,,,,,
20492,wheat,60,30,30,6.3,199.2125,21.3,69.69871028,,,,,,,
54274,turmeric,25,60,100,5.06,884.5,27.65454545,80.86305427,,,,,,,
79760,horsegram,20,60,20,6.16,1151.02,28.03333333,53.04408395,,,,,,,
57162,rice,80,40,40,5.64,87.2,23.106,82.27282154,,,,,,,
26101,rice,80,40,40,5.48,1151.02,28.03333333,82.27282154,,,,,,,
61043,maize,80,40,20,5.46,510.05,33.37333333,65.09224945,,,,,,,
42490,rice,80,40,40,5.36,122.42,18.58,82.27282154,,,,,,,
83198,moong,20,40,20,5.56,510.05,33.37333333,85.49997454,,,,,,,
94908,wheat,60,30,30,6.4,240.1,10.38,69.69871028,,,,,,,
16200,rice,80,40,40,5.38,297.66,29.56666667,82.27282154,,,,,,,
16210,cotton,120,40,20,5.38,297.66,29.56666667,79.84347425,,,,,,,
45180,maize,80,40,20,5.34,235.4251,26.64666667,65.09224945,,,,,,,
44347,maize,80,40,20,5.58,1011.49,30.43,65.09224945,,,,,,,
43514,onion,120,60,65,6.14,1111.68,28.64818182,81.80738171,,,,,,,
4007,sunflower,50,60,30,5.6,75.32,22.676,50.59023438,,,,,,,
96719,soyabean,20,60,20,5.62,607.48,26.36666667,48.43839821,,,,,,,
64844,banana,100,75,50,6.64,810.26,29.95636364,80.35812258,,,,,,,
92411,potato,180,60,90,4.96,169.82,14.6,78.95371989,,,,,,,
81461,garlic,50,10,60,5.36,1111.68,28.64818182,87.04405082,,,,,,,
86990,garlic,50,10,60,5.34,1299.26,26.51818182,87.04405082,,,,,,,
4022,maize,80,40,20,5.68,34.81,34.66666667,65.09224945,,,,,,,
18797,maize,80,40,20,5.34,87.2,23.106,65.09224945,,,,,,,
43091,rice,80,40,40,5.42,199.2125,21.3,82.27282154,,,,,,,
77422,barley,70,40,45,5.5,75.32,22.676,83.67990891,,,,,,,
88456,garlic,50,10,60,5.54,1111.68,28.64818182,87.04405082,,,,,,,
38936,rapeseed,50,40,20,4.82,75.32,22.676,67.94262421,,,,,,,
78073,wheat,60,30,30,6.11,152.54,22.28,69.69871028,,,,,,,
79547,potato,180,60,90,5.06,87.2,23.106,78.95371989,,,,,,,
61831,jowar,80,40,40,5.66,770.44,28.68,83.6912729,,,,,,,
26491,maize,80,40,20,5.46,790.98,30.61666667,65.09224945,,,,,,,
74889,jowar,80,40,40,5.34,70.11,25.6,83.6912729,,,,,,,
60476,rice,80,40,40,5.38,113.7,30.26666667,82.27282154,,,,,,,
88727,soyabean,20,60,20,5.5,1111.68,28.64818182,48.43839821,,,,,,,
90725,moong,20,40,20,5.58,884.5,27.65454545,85.49997454,,,,,,,
2268,jowar,80,40,40,5.66,70.11,25.6,83.6912729,,,,,,,
30400,potato,180,60,90,5.1,689.88,29.03727273,78.95371989,,,,,,,
94067,soyabean,20,60,20,5.68,1151.02,28.03333333,48.43839821,,,,,,,
98645,maize,80,40,20,5.34,34.81,34.66666667,65.09224945,,,,,,,
76140,sunflower,50,60,30,5.66,884.5,27.65454545,50.59023438,,,,,,,
38511,onion,120,60,65,6.18,770.44,28.68,81.80738171,,,,,,,
99067,rapeseed,50,40,20,5.04,75.32,22.676,67.94262421,,,,,,,
67089,rapeseed,50,40,20,5.18,70.11,25.6,67.94262421,,,,,,,
94443,rice,80,40,40,5.4,790.98,30.61666667,82.27282154,,,,,,,
5130,jute,80,40,40,5.42,1543.76,27.33333333,79.63986421,,,,,,,
43279,bittergourd,60,10,20,6.58,2817.86,27.90909091,93.19222141,,,,,,,
43055,rice,80,40,40,5.6,1246.715,22.6,82.27282154,,,,,,,
80942,turmeric,25,60,100,4.9,1603.2375,22.89090909,80.86305427,,,,,,,
67934,wheat,60,30,30,6.6,113.7,30.26666667,69.69871028,,,,,,,
83618,moong,20,40,20,5.36,884.5,27.65454545,85.49997454,,,,,,,
42571,jowar,80,40,40,5.36,199.2125,21.3,83.6912729,,,,,,,
20533,ragi,50,40,20,5.36,1246.715,22.6,80.86078808,,,,,,,
58721,blackpepper,100,60,50,4.92,1603.2375,22.89090909,80.74631724,,,,,,,
52031,potato,180,60,90,5.18,1111.68,28.64818182,78.95371989,,,,,,,
3842,potato,180,60,90,4.98,689.88,29.03727273,78.95371989,,,,,,,
62254,potato,180,60,90,4.86,75.32,22.676,78.95371989,,,,,,,
8270,maize,80,40,20,5.44,1145.22,28.5,65.09224945,,,,,,,
35138,onion,120,60,65,5.82,1111.68,28.64818182,81.80738171,,,,,,,
68115,rapeseed,50,40,20,5.04,19.38,22.766,67.94262421,,,,,,,
13695,garlic,50,10,60,5.34,1111.68,28.64818182,87.04405082,,,,,,,
